vector_id,label,session,category,heater_profile_id,cycle_id_a,cycle_id_b,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen___L2__88,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen_,unsplit,heater_503,12,12,0,65985.478515,35913.157227,74086.929687,74049.992188,122224.988282,73442.949218,86627.679688,211732.914062,479939754.875000,180320.023438
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen___L2__89,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen_,unsplit,heater_503,13,13,0,65439.958985,35558.823242,76527.197265,75403.753907,127371.816406,75856.402343,89922.960938,120599784.453125,501786929.875000,187330.960938
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen___L2__90,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen_,unsplit,heater_503,14,14,0,67072.410157,35945.293945,77256.980468,75642.207031,68417765.660156,76196.609375,90428.648438,223286.890625,1199235250.000000,188642.835938
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen___L2__91,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen_,unsplit,heater_503,15,15,0,67424.292968,36139.542968,79197.199218,76677.027344,130960.292969,77565.824219,92391.488282,228644.937500,1222482.750000,190958.218750
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen___L2__92,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen_,unsplit,heater_503,16,16,0,66800.175782,35813.312500,75944.269532,34831851.121094,125946.019531,73459.210938,86675.289062,97563619.085938,1132420.468750,180012.101562
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen___L2__93,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen_,unsplit,heater_503,17,17,0,63806.519532,34489.333985,72455.902344,71760.726562,118665.562500,69057.773438,80279.378906,194496.195312,448158534.000000,166571.625000
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen___L2__94,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen_,unsplit,heater_503,18,18,0,61422.513672,33479.361328,70196.107422,69560.880860,112995.734375,64365.957032,74419.617188,176848.710938,957064.250000,154446.085938
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen___L2__95,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen_,unsplit,heater_503,19,19,0,58099.125000,32118.442383,69157.392578,69163.697265,118472.320313,30099385.851562,78982.070312,190458.679688,584245111.281250,162082.039062
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen___L2__96,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen_,unsplit,heater_503,20,20,0,59020.601562,32463.026367,68185.048828,68336.515625,113537.683594,66877.326172,79093.628907,190544.546875,600662620.656250,162496.843750
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen___L2__97,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen_,unsplit,heater_503,21,21,0,59173.000000,32416.419922,68181.566406,68016.064453,115531.636718,68683.046875,79790.414063,193194.726562,1039130750.000000,165647.742188
