vector_id,label,session,category,heater_profile_id,cycle_id_a,cycle_id_b,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)__L2__10,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2),unsplit,heater_322,10,10,0,10130967.250000,110084.957032,136433.945312,528324312.375000,403960.296875,287111.710938,91297.632812,188482.335938,195074.226562,194949.203125
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)__L2__11,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2),unsplit,heater_322,11,11,0,9748984.500000,105341.617187,66919652.085938,926210.031250,350555.609375,246498.640625,42864040.589844,164602.625000,168845.796875,168207.078125
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)__L2__12,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2),unsplit,heater_322,12,12,0,7889759.250000,98226.777344,122491.171875,874310.531250,342403.875000,242465.593750,82134.324219,163211.015625,166466.921875,73439749.914062
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)__L2__13,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2),unsplit,heater_322,13,13,0,7101229.250000,90691.527344,112050.480468,409300749.906250,291912.882812,211367.328125,76750.695313,148561.351562,148726.757812,148403.218750
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)__L2__14,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2),unsplit,heater_322,14,14,0,6455007.750000,90714.796875,114738.304688,795935.625000,182786254.664062,222260.671875,78115.695312,73371858.617188,156929.710938,84454474.054688
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)__L2__15,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2),unsplit,heater_322,15,15,0,7384440.000000,94633.261718,119368.781250,849629.937500,196601646.265625,230988.132812,79635.492188,161704.593750,166475.828125,167534.835938
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)__L2__16,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2),unsplit,heater_322,16,16,0,7765276.250000,96025.171875,121045.335937,870580.468750,340754.828125,242386.765625,80450.289063,166805.703125,170498.921875,171474.492188
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)__L2__17,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2),unsplit,heater_322,17,17,0,7985066.000000,96492.191407,120842.074218,457855698.031250,202069497.515625,239290.195312,80155.496094,163883.500000,160603.687500,124924.000000
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)__L2__18,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2),unsplit,heater_322,18,18,0,4582864.000000,75372.468750,94666.179688,279356904.781250,202448.617188,130443.046875,58138.269532,116936.386718,126968.863281,132769.890625
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)__L2__19,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2),unsplit,heater_322,19,19,0,5121752.125000,80994.242188,103573.144531,695472.875000,262168.750000,188030.742188,70566.988282,140719.531250,145556.531250,145392.000000
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)__L2__20,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2),unsplit,heater_322,20,20,0,5689582.625000,81654.363281,102381.628906,681422.031250,258573.796875,189341.015625,71308.484375,147613.148438,155082.289062,160381.187500
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)__L2__21,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2),unsplit,heater_322,21,21,0,6861602.000000,91405.441406,115682.445312,821056.843750,190890508.359375,225840.304688,77673.187500,162334.914062,166313.101562,167400.023438
