vector_id,label,session,category,heater_profile_id,cycle_id_a,cycle_id_b,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray__L2__67,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray,unsplit,heater_503,11,11,0,198565.250000,82526.597656,196679.718750,134460.175782,304351.765625,331704.062500,527850.500000,1818281.000000,11512493.000000,606060281.656250
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray__L2__68,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray,unsplit,heater_503,12,12,0,197963.945312,82361.984375,196402.312500,133846.117188,305473.718750,329797.109375,526467.546875,1822890.500000,11516450.500000,609843171.000000
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray__L2__69,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray,unsplit,heater_503,13,13,0,198310.953125,82184.039063,195512.429688,133834.125000,166590596.843750,331067.437500,526614.781250,848831177.875000,11553274.500000,1111527.156250
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray__L2__70,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray,unsplit,heater_503,14,14,0,198432.882812,81816.730468,193930.085938,73349686.968750,166753562.093750,331117.906250,524020.234375,1823555.750000,11584550.000000,1112989.843750
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray__L2__71,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray,unsplit,heater_503,15,15,0,197909.500000,81553.742187,192490.593750,133300.113281,307718.812500,325485.453125,519204.031250,1791098375.000000,11401091.000000,1103908.843750
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray__L2__72,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray,unsplit,heater_503,16,16,0,197570.187500,81026.859375,191300.937500,132618.468750,311412.250000,330777.953125,529681.906250,842565389.000000,11628420.000000,1119271875.000000
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray__L2__73,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray,unsplit,heater_503,17,17,0,98052200.781250,80936.558593,108213438.304688,132683.308594,309358.406250,329586.968750,526633.578125,1811229250.000000,11443633.500000,609292913.468750
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray__L2__74,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray,unsplit,heater_503,18,18,0,197664.468750,80458.281250,189385.453125,132301.257812,308589.031250,328084.343750,523189.250000,1814683.125000,11573648.500000,1108971625.000000
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray__L2__75,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray,unsplit,heater_503,19,19,0,197038.390625,80761.867188,190051.687500,131702.042968,311152.031250,330228.187500,532370.968750,1858305625.000000,11815358.500000,635941379.656250
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray__L2__76,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray,unsplit,heater_503,20,20,0,198468.859375,80832.636718,187758.875000,130762.859375,302184.062500,145498942.515625,497279.578125,793649130.750000,10770385.500000,1058601.781250
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray__L2__77,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray,unsplit,heater_503,21,21,0,189083.093750,77926.062500,183769.835938,128868.761718,304743.187500,316930.765625,508437.093750,947422520.875000,10981888.000000,593934206.375000
