vector_id,label,session,category,heater_profile_id,cycle_id_a,cycle_id_b,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray__L2__12,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray,unsplit,heater_322,12,12,0,31107314.000000,157715.179688,202277.101562,952087716.250000,394134931.531250,650295.218750,134032.101562,318185.046875,348385.890625,361018.906250
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray__L2__13,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray,unsplit,heater_322,13,13,0,31556909.000000,158685.890625,200080.601562,955424411.000000,918502.562500,276461658.093750,134396.363281,318073.562500,351475.343750,174994554.234375
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray__L2__14,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray,unsplit,heater_322,14,14,0,32000641.000000,158662.585938,203085.343750,1824478.375000,920492000.000000,275131634.468750,133847.648438,319312.343750,182245233.546875,365848.218750
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray__L2__15,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray,unsplit,heater_322,15,15,0,31882409.000000,158004.640625,199310.664062,1820152000.000000,911268.625000,650296.750000,133087.761718,320530.156250,353126.515625,369135.046875
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray__L2__16,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray,unsplit,heater_322,16,16,0,32694292.000000,159055.406250,201254500.000000,1832873875.000000,524988398.656250,276019134.468750,133375.406250,321371.500000,353180.125000,368060.781250
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray__L2__17,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray,unsplit,heater_322,17,17,0,32389298.000000,158733.546875,93639507.406250,1825647.875000,394140049.531250,647755.156250,133127.195312,319067.125000,353434.593750,367690.359375
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray__L2__18,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray,unsplit,heater_322,18,18,0,32642770.000000,157870.437500,93638455.664062,863280485.125000,524983579.750000,653975.125000,133363.320312,166768392.421875,359338.796875,370965.156250
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray__L2__19,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray,unsplit,heater_322,19,19,0,33135778.000000,159517.218750,200439.804688,1820271.375000,522579615.625000,652460.343750,61846392.171875,315956.609375,346690.750000,361841.828125
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray__L2__20,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray,unsplit,heater_322,20,20,0,31419736.000000,154856.007812,195374.609375,1784584875.000000,505933798.250000,624856.812500,69249564.859375,314187.796875,347492.250000,364513.421875
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray__L2__21,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray,unsplit,heater_322,21,21,0,31855822.000000,155551.937500,196789.789062,1791060.250000,899317.812500,370743536.531250,130105.597656,319028.875000,351278.187500,193638045.406250
