vector_id,label,session,category,heater_profile_id,cycle_id_a,cycle_id_b,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L2__65,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,heater_503,11,11,0,227885.359375,90041.160156,197732.437500,62665166.257812,326150.406250,355038.406250,599485.593750,2201134.500000,14750060.000000,1429822000.000000
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L2__66,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,heater_503,12,12,0,228510.929688,89602.601562,197425.265625,135814.039062,324583.984375,353782.687500,592449.718750,2174628.000000,14517441.000000,1403435.000000
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L2__67,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,heater_503,13,13,0,225555.492188,87303.542968,107804258.593750,132661.402343,316064.343750,156705521.890625,559673.250000,933477470.625000,13392959.000000,586027651.875000
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L2__68,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,heater_503,14,14,0,213491.523438,83984.644532,186593.710938,59897450.179688,315626.015625,337076.093750,568737.218750,2039685.375000,13625633.500000,1316937750.000000
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L2__69,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,heater_503,15,15,0,215104.507812,83521.691406,185070.140625,129952.109375,313714.484375,334549.531250,564038.125000,947038321.500000,13227298.500000,1292766.000000
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L2__70,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,heater_503,16,16,0,211832.929688,83195.453125,186649.601562,129627.742188,319405.046875,353119.328125,601027.250000,1018310985.875000,14695979.000000,635029439.625000
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L2__71,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,heater_503,17,17,0,225254.539062,85673.125000,83575831.945312,130467.472657,324147.562500,361609.875000,619300.562500,2279262.125000,15299279.500000,805050254.875000
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L2__72,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,heater_503,18,18,0,227433.468750,86349.441406,189802.820312,129498.054688,324591.156250,166644281.781250,624390.250000,2302188.000000,15426319.500000,803165276.375000
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L2__73,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,heater_503,19,19,0,227370.515625,86549.636719,189309.054688,129484.136718,322870.875000,353544.187500,594491.968750,2165369.250000,14472168.000000,1379464.875000
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L2__74,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,heater_503,20,20,0,216193.585938,83320.765625,78292599.898438,125273.851562,305429.468750,322730.125000,269181432.531250,1028768111.375000,12561919.500000,573215874.875000
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L2__75,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,heater_503,21,21,0,205708.765625,80204.570312,177972.117188,125295.898438,310402.296875,331989.234375,559423.531250,942453402.875000,13051091.500000,692006010.250000
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L2__76,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,heater_503,22,22,0,207458.187500,80118.890625,177562.515625,124015.226562,167573548.140625,337784.125000,290700335.906250,963750091.375000,13702131.000000,1324393250.000000
