vector_id,label,session,category,heater_profile_id,cycle_id_a,cycle_id_b,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L2__69,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,heater_503,11,11,0,136636333.093750,102310.812500,213989.570312,143480.039062,333120.687500,394026.281250,719672.125000,2746570.500000,20512752.000000,895527304.500000
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L2__70,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,heater_503,12,12,0,272890.015625,101326.589844,218600.015625,142528.500000,333155.390625,397592.453125,352862187.156250,2738583.750000,20086040.000000,1880185875.000000
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L2__71,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,heater_503,13,13,0,274335.718750,101541.488281,214307.750000,142000.871094,334837.609375,215079145.890625,708516.468750,2722382.625000,19900470.000000,887960413.750000
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L2__72,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,heater_503,14,14,0,273251.765625,101422.304687,214609.656250,143066.679688,338648.062500,403133.875000,734441.906250,2853269.625000,20791298.000000,1945752375.000000
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L2__73,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,heater_503,15,15,0,275880.093750,53841014.343750,210666.710938,141932.214844,156279058.421875,392737.781250,710850.281250,2732868.250000,20450815.000000,1909384625.000000
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L2__74,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,heater_503,16,16,0,133749953.765625,100816.445312,213117.578125,141733.835938,340497.984375,401529.906250,359167593.531250,2864415.250000,21650982.000000,1995608.625000
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L2__75,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,heater_503,17,17,0,277629.234375,47931343.738281,213416.234375,141542.148438,158457069.046875,403616.125000,730165.875000,2829729.375000,20633821.000000,1934681.500000
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L2__76,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,heater_503,18,18,0,274890.296875,101185.808593,210622.210938,141542.148438,347493.640625,184459960.593750,740131.625000,2912292.125000,21221308.000000,1983713.125000
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L2__77,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,heater_503,19,19,0,276554.500000,101855.109375,211770.882812,141958.203125,347970.968750,220498047.796875,748910.281250,2937256.500000,21617030.000000,2016574.750000
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L2__78,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,heater_503,20,20,0,279518.140625,102124.691406,212478.375000,141553.222656,347538.343750,218387435.046875,745114.062500,2916600.250000,21142138.000000,1964374625.000000
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L2__79,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,heater_503,21,21,0,275126.875000,101117.207032,209183.859375,140176.402344,345214.156250,400120.515625,732174.218750,2813614.500000,20652497.000000,1919104.875000
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L2__80,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,heater_503,22,22,0,133748842.609375,52939987.472656,206896.687500,138998.121093,160087677.015625,395453.296875,360281456.656250,2740052.875000,20044244.000000,1898204.750000
